text,label
I want to schedule a meeting about sales pipeline next wednesday at 11 am,schedule
I want to schedule a meeting about customer onboarding next sprint,schedule
set a reminder to call uma,task
"Please thank you, wendy here",greeting
Schedule a meeting about quarterly goals the day after tomorrow please,schedule
Urgently remind me to check deployment strategy by end of week,task
Could you who is responsible for investor update??,question
Can you email hiro the meeting notes,email
Please email hannah the meeting notes,email
SCHEDULE A MEETING ABOUT PROJECT TIMELINE NEXT MONDAY AT 2 PM,schedule
Can you add a task to follow up on ui redesign,task
Email Yara the meeting notes!,email
Draft a message to oscar@company.com please,draft_email
"Hey, Send a follow-up about A/B testing",email
I want to send a follow-up about quarterly goals,email
"Hey, Schedule a meeting about compliance review today at 4 PM",schedule
SEND AN EMAIL TO GEORGE ABOUT THE PROJECT UPDATE,email
Schedule a meeting about feature roadmap tomorrow morning,schedule
Set up a call with Bob about product launch,schedule
Summarize the bug triage meeting please,summarize
I want to set up a call with mike about data pipeline,schedule
Could you assign nina to review the document?,task
"Hey Auralis, Julia here!",greeting
Schedule a meeting about user research this afternoon at 5 PM,schedule
Could you set up a call with ian about bug triage?,schedule
"Hey, Who is responsible for deployment strategy?",question
set up a call with john about compliance review,schedule
I want to schedule a meeting about customer onboarding end of day,schedule
"Hey, Remind me to check partnership deal by end of week",task
Schedule a meeting about compliance review this afternoon at 5 PM,schedule
Could you remind me to check data pipeline by end of week?,task
Please schedule a meeting about feature roadmap next wednesday at 11 am,schedule
"Hey, Send a follow-up about data pipeline",email
"Hey, Schedule a meeting about API integration next Wednesday at 11 AM",schedule
SCHEDULE A MEETING ABOUT VENDOR CONTRACT NEXT MONDAY AT 2 PM,schedule
Could you schedule a meeting about investor update tomorrow morning?,schedule
Schedule a meeting about UI redesign next sprint!,schedule
can you summarize the discussion on partnership deal?,question
Set up a call with Rachel about hiring plan,schedule
Could you cancel the meeting about pricing model?,cancel
Urgently change the time of data pipeline discussion to 3 pm,modify
WHO IS RESPONSIBLE FOR DEPLOYMENT STRATEGY?,question
I want to draft a message to leo@company.com,draft_email
schedule a meeting about code review end of day,schedule
"Hey, Remind me to check code review by end of week",task
Email John the meeting notes please,email
Urgently cancel the meeting about investor update,cancel
Can you email oscar the meeting notes,email
Give me a brief of client feedback please,summarize
Please schedule a meeting about vendor contract friday at 3:30 pm,schedule
Set up a call with Oscar about infrastructure upgrade please,schedule
Can you set up a call with yara about sprint review,schedule
"Please hey auralis, john here",greeting
Urgently summarize the client feedback meeting,summarize
"Hey, Set up a call with Carlos about marketing campaign",schedule
I want to set up a call with ethan about infrastructure upgrade,schedule
Please set up a call with nina about bug triage,schedule
Schedule a meeting about product launch today at 4 PM!,schedule
draft a recap email about api integration,draft_email
Give me a brief of board meeting!,summarize
add a task to follow up on sales pipeline,task
Please summarize the data pipeline meeting,summarize
Could you draft a message to leo@company.com?,draft_email
Draft a message to leo@company.com please,draft_email
Set up a call with Tina about customer onboarding,schedule
Change the time of security audit discussion to 3 PM please,modify
"Good afternoon, Sam here",greeting
Please what did isha say in the meeting?,meeting_query
schedule a meeting about partnership deal next sprint,schedule
Urgently schedule a meeting about client feedback today at 4 pm,schedule
Can you schedule a meeting about product launch today at 4 pm,schedule
Urgently compose a message about the product launch decisions,draft_email
Schedule a meeting about performance review March 15 at 9 AM!,schedule
Urgently draft a recap email about pricing model,draft_email
"Hey, Compose a message about the performance review decisions",draft_email
Please enable dark mode notifications,set_preference
Please set up a call with bob about quarterly goals,schedule
I want to send an email to laura about the project update,email
Send a follow-up about quarterly goals!,email
draft a message to hiro@company.com,draft_email
Please schedule a meeting about a/b testing end of day,schedule
"Hey, Hi there",greeting
Schedule a meeting about vendor contract March 15 at 9 AM!,schedule
"Hey, Change the time of training session discussion to 3 PM",modify
"Hey, Set up a call with Hiro about A/B testing",schedule
Please compose a message about the marketing campaign decisions,draft_email
Schedule a meeting about training session end of day,schedule
"Hey, Set my focus area to operations",set_preference
SCHEDULE A MEETING ABOUT DEPLOYMENT STRATEGY THIS AFTERNOON AT 5 PM,schedule
Could you show me notes from the last weekly sync?,meeting_query
I want to remove the product launch session from my calendar,cancel
I want to change the time of hiring plan discussion to 3 pm,modify
Could you remove the sales pipeline session from my calendar?,cancel
"Hey, Set up a call with Julia about board meeting",schedule
Could you schedule a meeting about infrastructure upgrade friday at 3:30 pm?,schedule
Schedule a meeting about training session tomorrow at 10 AM!,schedule
Set up a call with Xavier about quarterly goals please,schedule
"Yo, Alice here!",greeting
Please add hannah to the meeting,modify
Please schedule a meeting about board meeting tomorrow at 10 am,schedule
Create an action item for deployment strategy!,task
set up a call with diana about database migration,schedule
Set up a call with Ethan about infrastructure upgrade!,schedule
"Hey, What was decided about UI redesign?",question
"Hey, What happened in the product demo?",meeting_query
Draft a recap email about user research please,draft_email
"Please appreciate it, kevin here",greeting
Who is responsible for hiring plan?,question
"Hey, Remove the data pipeline session from my calendar",cancel
Set language to English,set_preference
SCHEDULE A MEETING ABOUT SPRINT REVIEW TOMORROW MORNING,schedule
assign isha to review the document,task
Urgently set up a call with deepa about design sprint,schedule
Urgently schedule a meeting about hiring plan tomorrow morning,schedule
I want to who is responsible for board meeting?,question
Can you set up a call with zach about api integration,schedule
schedule a meeting about project timeline tomorrow at 10 am,schedule
What's the status of Nexus Platform?!,question
"Hey, Set up a call with Deepa about client feedback",schedule
"Hello AI, Quinn here!",greeting
CAN YOU SUMMARIZE THE DISCUSSION ON CUSTOMER ONBOARDING?,question
Can you remind me to check api integration by end of week,task
remove the sprint review session from my calendar,cancel
"Hey, Draft a message to uma@company.com",draft_email
Could you schedule a meeting about security audit end of day?,schedule
Can you pull up the stakeholder check-in transcript,meeting_query
Schedule a meeting about investor update this Thursday at noon!,schedule
compose a message about the marketing campaign decisions,draft_email
Set a reminder to call Farid,task
Arrange a team standup next week,schedule
Could you email ethan the meeting notes?,email
Summarize the code review meeting!,summarize
I want to set up a call with john about compliance review,schedule
"Could you hi auralis, sam here?",greeting
Urgently send an email to nina about the project update,email
Schedule a meeting about partnership deal next Monday at 2 PM!,schedule
move the project timeline meeting to next week,modify
Can you schedule a meeting about api integration march 15 at 9 am,schedule
Could you schedule a meeting about training session this afternoon at 5 pm?,schedule
Please schedule a meeting about client feedback friday at 3:30 pm,schedule
Please draft a recap email about api integration,draft_email
Can you summarize the discussion on bug triage?!,question
Please who is responsible for feature roadmap?,question
SET MY FOCUS AREA TO DESIGN,set_preference
schedule a meeting about product launch march 15 at 9 am,schedule
Remind me to check UI redesign by end of week please,task
Urgently schedule a meeting about code review next sprint,schedule
SET MY FOCUS AREA TO ENGINEERING,set_preference
Add a task to follow up on quarterly goals please,task
Send a follow-up about UI redesign,email
Create an action item for deployment strategy please,task
Schedule a meeting about board meeting tomorrow morning,schedule
Change the time of performance review discussion to 3 PM please,modify
Schedule a meeting about client feedback next Wednesday at 11 AM!,schedule
"Hey, Change my tone to professional",set_preference
Please schedule a meeting about data pipeline this thursday at noon,schedule
schedule a meeting about sprint review tomorrow at 10 am,schedule
schedule a meeting about user research next monday at 2 pm,schedule
set up a call with charlie about infrastructure upgrade,schedule
Could you what's the status of growth engine??,question
Can you schedule a meeting about quarterly goals next monday at 2 pm,schedule
Please set up a call with bella about data pipeline,schedule
schedule a meeting about a/b testing this afternoon at 5 pm,schedule
Schedule a meeting about code review March 15 at 9 AM please,schedule
Can you schedule a meeting about performance review tomorrow at 10 am,schedule
set up a call with xavier about quarterly goals,schedule
Schedule a meeting about bug triage tomorrow morning!,schedule
Could you schedule a meeting about compliance review this thursday at noon?,schedule
Can you summarize the discussion on partnership deal? please,question
"Hey, Set up a call with Deepa about project timeline",schedule
Urgently compose a message about the database migration decisions,draft_email
"I want to hey, nate here",greeting
Move the training session meeting to next week please,modify
Change the time of customer onboarding discussion to 3 PM!,modify
Set up a call with Leo about feature roadmap,schedule
Urgently set up a call with kira about customer onboarding,schedule
Can you set up a call with quinn about customer onboarding,schedule
Can you add charlie to the meeting,modify
schedule a meeting about marketing campaign this thursday at noon,schedule
I want to give me a brief of database migration,summarize
WHEN IS DATAVAULT LAUNCHING?,question
Urgently set up a call with john about performance review,schedule
"Hey, Draft a recap email about security audit",draft_email
Summarize the compliance review meeting!,summarize
Please what did kira say in the meeting?,meeting_query
Remind me to check investor update by end of week please,task
"Hey, Set up a call with Mike about board meeting",schedule
Pull up the stakeholder check-in transcript,meeting_query
Could you drop the call scheduled for tomorrow?,cancel
Urgently create an action item for feature roadmap,task
Can you schedule a meeting about investor update next monday at 2 pm,schedule
Assign Elena to review the document,task
Draft a recap email about Q3 budget,draft_email
"Hey, Summarize the bug triage meeting",summarize
"Could you well done, amit here?",greeting
Please remind me to check code review by end of week,task
Summarize the API integration meeting,summarize
TL;DR OF API INTEGRATION DISCUSSION,summarize
"Hello AI, Quinn here!",greeting
SET UP A CALL WITH HANNAH ABOUT Q3 BUDGET,schedule
I want to what was decided about code review?,question
Draft a message to farid@company.com please,draft_email
move the security audit meeting to next week,modify
Please set up a call with oscar about product launch,schedule
Urgently tl;dr of project timeline discussion,summarize
Remove the bug triage session from my calendar,cancel
Schedule a meeting about sprint review tomorrow morning,schedule
schedule a meeting about database migration end of day,schedule
Schedule a meeting about database migration March 15 at 9 AM,schedule
Please email john the meeting notes,email
"Hey, Good morning",greeting
remove the q3 budget session from my calendar,cancel
Hello please,greeting
"Hey, Email Ian the meeting notes",email
"I want to good morning, quinn here",greeting
Could you set up a call with hiro about sprint review?,schedule
Urgently who is responsible for sprint review?,question
"Hey, Hello, Alice here",greeting
Schedule a meeting about infrastructure upgrade this Thursday at noon!,schedule
schedule a meeting about hiring plan march 15 at 9 am,schedule
Create an action item for partnership deal!,task
Urgently what was decided about database migration?,question
Create an action item for database migration!,task
Could you what's the status of project alpha??,question
Please when is cloudfirst launching?,question
Urgently schedule a meeting about user research today at 4 pm,schedule
set up a call with rachel about hiring plan,schedule
"I want to good morning, wendy here",greeting
Can you draft a recap email about bug triage,draft_email
Set up a call with Nina about compliance review please,schedule
"Can you thank you, george here",greeting
Set up a call with Victor about deployment strategy,schedule
Please cancel the meeting about board meeting,cancel
"Hey, Schedule a meeting about product launch next Monday at 2 PM",schedule
schedule a meeting about api integration friday at 3:30 pm,schedule
"Hey, Good morning, Ethan here",greeting
Can you set up a call with isha about client feedback,schedule
Set up a call with Nina about API integration please,schedule
I want to schedule a meeting about ui redesign next sprint,schedule
REMOVE THE DATABASE MIGRATION SESSION FROM MY CALENDAR,cancel
Please set up a call with leo about api integration,schedule
"Hey, What happened in the weekly sync?",meeting_query
Please cancel the meeting about partnership deal,cancel
schedule a meeting about quarterly goals next monday at 2 pm,schedule
I want to show me notes from the last sprint planning,meeting_query
Please set up a call with fiona about team standup,schedule
Did Isha mention anything about the deadline? please,meeting_query
"Hey, Schedule a meeting about design sprint next Monday at 2 PM",schedule
Could you cancel the meeting about vendor contract?,cancel
email quinn the meeting notes,email
Please what was decided about code review?,question
What did Isha say in the meeting?,meeting_query
Urgently schedule a meeting about feature roadmap tomorrow at 10 am,schedule
SCHEDULE A MEETING ABOUT API INTEGRATION NEXT WEDNESDAY AT 11 AM,schedule
email alice the meeting notes,email
"Could you hey auralis, charlie here?",greeting
Could you schedule a meeting about security audit march 15 at 9 am?,schedule
SCHEDULE A MEETING ABOUT USER RESEARCH MARCH 15 AT 9 AM,schedule
Who is responsible for design sprint?!,question
Remind me to check sprint review by end of week!,task
Please schedule a meeting about project timeline next wednesday at 11 am,schedule
Remind me to check partnership deal by end of week,task
Please set up a call with farid about bug triage,schedule
What's the status of SmartDash?,question
Could you set up a call with mike about board meeting?,schedule
Please schedule a meeting about training session tomorrow morning,schedule
SCHEDULE A MEETING ABOUT VENDOR CONTRACT NEXT MONDAY AT 2 PM,schedule
set up a call with kira about feature roadmap,schedule
Could you schedule a meeting about board meeting tomorrow morning?,schedule
I want to add a task to follow up on customer onboarding,task
Please schedule a meeting about vendor contract friday at 3:30 pm,schedule
WHAT DID LAURA SAY IN THE MEETING?,meeting_query
when is datavault launching?,question
"Please hi auralis, quinn here",greeting
Schedule a meeting about performance review end of day please,schedule
Please remove the vendor contract session from my calendar,cancel
Urgently set a reminder to call diana,task
Urgently set up a call with rachel about sales pipeline,schedule
"Hey, Set up a call with Alice about investor update",schedule
Compose a message about the quarterly goals decisions please,draft_email
Please set up a call with carlos about pricing model,schedule
Can you send a follow-up about hiring plan,email
Schedule a meeting about customer onboarding next Monday at 2 PM please,schedule
did ethan mention anything about the deadline?,meeting_query
Send a follow-up about quarterly goals!,email
I want to did zach mention anything about the deadline?,meeting_query
Please schedule a meeting about performance review this afternoon at 5 pm,schedule
I want to compose a message about the investor update decisions,draft_email
Urgently schedule a meeting about bug triage march 15 at 9 am,schedule
Send an email to Laura about the project update,email
TL;DR of project timeline discussion!,summarize
Schedule a meeting about quarterly goals next sprint please,schedule
Draft a message to ian@company.com!,draft_email
Can you who is responsible for customer onboarding?,question
Set up a call with Xavier about user research please,schedule
Can you draft a message to sam@company.com,draft_email
SUMMARIZE THE COMPLIANCE REVIEW MEETING,summarize
Draft a message to maya@company.com!,draft_email
Urgently schedule a meeting about vendor contract today at 4 pm,schedule
"Hey, Hi Auralis, Quinn here",greeting
Could you add charlie to the meeting?,modify
I want to schedule a meeting about security audit next monday at 2 pm,schedule
Set up a call with Oscar about marketing campaign please,schedule
I want to cancel the meeting about database migration,cancel
SEND AN EMAIL TO ELENA ABOUT THE PROJECT UPDATE,email
Show me notes from the last training workshop please,meeting_query
Remove the data pipeline session from my calendar please,cancel
"Hey, Add a task to follow up on data pipeline",task
Can you summarize the design sprint meeting,summarize
Urgently send a follow-up about bug triage,email
REMIND ME TO CHECK CODE REVIEW BY END OF WEEK,task
"Hey, Set up a call with John about infrastructure upgrade",schedule
Can you schedule a meeting about q3 budget friday at 3:30 pm,schedule
Send an email to Isha about the project update,email
WHAT WAS DECIDED ABOUT INVESTOR UPDATE?,question
"Urgently hi, zach here",greeting
Can you add a task to follow up on customer onboarding,task
"Hey, Send an email to Ian about the project update",email
Schedule a meeting about feature roadmap tomorrow morning please,schedule
Schedule a meeting about pricing model this afternoon at 5 PM,schedule
"Hey, Schedule a meeting about infrastructure upgrade Friday at 3:30 PM",schedule
Please schedule a meeting about product launch tomorrow morning,schedule
Can you schedule a meeting about code review tomorrow morning,schedule
"Hey, Set a reminder to call Deepa",task
Please schedule a meeting about quarterly goals this afternoon at 5 pm,schedule
"Hey, Schedule a meeting about code review next sprint",schedule
"Hey, Send an email to Alice about the project update",email
Create an action item for sprint review,task
schedule a meeting about deployment strategy tomorrow morning,schedule
SET UP A CALL WITH HIRO ABOUT SPRINT REVIEW,schedule
Hey there!,greeting
"Hey, Summarize the customer onboarding meeting",summarize
I want to tl;dr of quarterly goals discussion,summarize
I want to send an email to hiro about the project update,email
I want to schedule a meeting about team standup end of day,schedule
Schedule a meeting about database migration next sprint please,schedule
Cancel the meeting about customer onboarding!,cancel
Please schedule a meeting about project timeline next sprint,schedule
Could you remove the deployment strategy session from my calendar?,cancel
Please schedule a meeting about team standup next monday at 2 pm,schedule
Could you did sam mention anything about the deadline??,meeting_query
remind me to check marketing campaign by end of week,task
Urgently schedule a meeting about training session friday at 3:30 pm,schedule
Set up a call with Oscar about marketing campaign,schedule
Please set up a call with zach about security audit,schedule
set up a call with farid about security audit,schedule
Could you set up a call with charlie about product launch?,schedule
Set up a call with Hiro about user research please,schedule
good afternoon,greeting
Urgently create an action item for pricing model,task
schedule a meeting about deployment strategy today at 4 pm,schedule
Could you schedule a meeting about performance review next sprint?,schedule
Urgently schedule a meeting about bug triage end of day,schedule
send a follow-up about q3 budget,email
WHAT DID LAURA SAY IN THE MEETING?,meeting_query
Cancel the meeting about security audit please,cancel
"Hey, What's up, Quinn here",greeting
"Hey, Schedule a meeting about sprint review tomorrow at 10 AM",schedule
Show me notes from the last budget review please,meeting_query
Schedule a meeting about project timeline the day after tomorrow,schedule
Give me a brief of infrastructure upgrade please,summarize
Please schedule a meeting about project timeline the day after tomorrow,schedule
SCHEDULE A MEETING ABOUT TRAINING SESSION THE DAY AFTER TOMORROW,schedule
schedule a meeting about q3 budget the day after tomorrow,schedule
Could you what happened in the architecture review??,meeting_query
DRAFT A MESSAGE TO RACHEL@COMPANY.COM,draft_email
Can you create an action item for a/b testing,task
Urgently schedule a meeting about sprint review next monday at 2 pm,schedule
Could you schedule a meeting about project timeline this afternoon at 5 pm?,schedule
Urgently schedule a meeting about bug triage next sprint,schedule
set up a call with hiro about compliance review,schedule
Please can you summarize the discussion on design sprint?,question
cancel the meeting about customer onboarding,cancel
Can you schedule a meeting about api integration this thursday at noon,schedule
I want to schedule a meeting about database migration today at 4 pm,schedule
Please assign leo to review the document,task
TL;DR of sales pipeline discussion!,summarize
"I want to hello, deepa here",greeting
Compose a message about the pricing model decisions!,draft_email
"Hey, What was decided about investor update?",question
Did Fiona mention anything about the deadline?,meeting_query
Urgently email yara the meeting notes,email
Could you compose a message about the feature roadmap decisions?,draft_email
Set up a call with Uma about database migration,schedule
"Could you good morning, wendy here?",greeting
"Hey, Good afternoon, Carlos here",greeting
Please set up a call with maya about hiring plan,schedule
CAN YOU SUMMARIZE THE DISCUSSION ON INFRASTRUCTURE UPGRADE?,question
"Please greetings, carlos here",greeting
"appreciate it, rachel here",greeting
Remove the Q3 budget session from my calendar!,cancel
Schedule a meeting about investor update next sprint!,schedule
"Hey, Schedule a meeting about training session end of day",schedule
Could you what did isha say in the meeting??,meeting_query
"Hey, Schedule a meeting about partnership deal Friday at 3:30 PM",schedule
set up a call with xavier about sales pipeline,schedule
send an email to hiro about the project update,email
Please schedule a meeting about a/b testing today at 4 pm,schedule
Schedule a meeting about partnership deal today at 4 PM please,schedule
Add a task to follow up on UI redesign!,task
WHAT WAS DECIDED ABOUT COMPLIANCE REVIEW?,question
Urgently schedule a meeting about partnership deal tomorrow morning,schedule
Can you what was decided about pricing model?,question
SET UP A CALL WITH BELLA ABOUT PRODUCT LAUNCH,schedule
Compose a message about the pricing model decisions please,draft_email
Could you what's the status of project alpha??,question
Could you remove isha from the invite list?,modify
Send an email to Victor about the project update please,email
"Urgently hello ai, quinn here",greeting
I want to what's the status of operation mercury?,question
SCHEDULE A MEETING ABOUT BUG TRIAGE TODAY AT 4 PM,schedule
Could you schedule a meeting about product launch the day after tomorrow?,schedule
Can you remind me to check performance review by end of week,task
I want to what happened in the stakeholder check-in?,meeting_query
Change the time of code review discussion to 3 PM,modify
"Urgently what's up, quinn here",greeting
Urgently set up a call with oscar about api integration,schedule
Urgently tl;dr of database migration discussion,summarize
Set up a call with Deepa about board meeting please,schedule
Please tl;dr of sprint review discussion,summarize
Can you set up a call with maya about project timeline,schedule
Urgently what was decided about code review?,question
I want to remind me to check q3 budget by end of week,task
"Hey, Schedule a meeting about vendor contract the day after tomorrow",schedule
"Hey, Cancel the meeting about design sprint",cancel
"Can you hi auralis, quinn here",greeting
I want to set up a call with deepa about board meeting,schedule
Schedule a meeting about quarterly goals this Thursday at noon!,schedule
"Hey, Set a reminder to call Farid",task
Send an email to Ian about the project update!,email
Urgently summarize the customer onboarding meeting,summarize
"Hey, Set up a call with Isha about performance review",schedule
I want to what did laura say in the meeting?,meeting_query
Schedule a meeting about product launch the day after tomorrow please,schedule
I want to schedule a meeting about project timeline march 15 at 9 am,schedule
Could you can you summarize the discussion on api integration??,question
email laura the meeting notes,email
SCHEDULE A MEETING ABOUT DESIGN SPRINT THIS AFTERNOON AT 5 PM,schedule
Please schedule a meeting about infrastructure upgrade the day after tomorrow,schedule
Show me notes from the last incident review please,meeting_query
SCHEDULE A MEETING ABOUT SALES PIPELINE TOMORROW MORNING,schedule
Schedule a meeting about UI redesign tomorrow at 10 AM please,schedule
Urgently who is responsible for infrastructure upgrade?,question
Draft a recap email about design sprint!,draft_email
Set my focus area to design!,set_preference
Send an email to Maya about the project update!,email
I want to schedule a meeting about vendor contract next wednesday at 11 am,schedule
I want to email ian the meeting notes,email
what happened in the product demo?,meeting_query
I want to give me a brief of sales pipeline,summarize
Schedule a meeting about design sprint next Monday at 2 PM!,schedule
when is ai core launching?,question
Urgently schedule a meeting about marketing campaign this thursday at noon,schedule
"I want to thank you, priya here",greeting
Please what happened in the sprint planning?,meeting_query
"Hey, Send an email to Elena about the project update",email
Urgently schedule a meeting about vendor contract next wednesday at 11 am,schedule
Schedule a meeting about compliance review this Thursday at noon,schedule
Please schedule a meeting about bug triage this afternoon at 5 pm,schedule
"I want to good morning, wendy here",greeting
Urgently create an action item for pricing model,task
Set up a call with George about data pipeline!,schedule
"Hey, Set up a call with Ethan about pricing model",schedule
Schedule a meeting about feature roadmap Friday at 3:30 PM!,schedule
Please what was decided about client feedback?,question
Set up a call with Charlie about product launch please,schedule
Please schedule a meeting about marketing campaign march 15 at 9 am,schedule
SCHEDULE A MEETING ABOUT CUSTOMER ONBOARDING NEXT SPRINT,schedule
schedule a meeting about design sprint next monday at 2 pm,schedule
"Hey, Can you summarize the discussion on quarterly goals?",question
SET MY FOCUS AREA TO PRODUCT,set_preference
Please schedule a meeting about client feedback today at 4 pm,schedule
SEND A FOLLOW-UP ABOUT CLIENT FEEDBACK,email
Schedule a meeting about board meeting next Monday at 2 PM,schedule
"I want to thanks, charlie here",greeting
SET UP A CALL WITH KEVIN ABOUT INVESTOR UPDATE,schedule
"Good afternoon, Carlos here!",greeting
"Please great job, laura here",greeting
compose a message about the a/b testing decisions,draft_email
I want to schedule a meeting about quarterly goals the day after tomorrow,schedule
"Hey, Hey there",greeting
I want to set up a call with bella about compliance review,schedule
SHOW ME NOTES FROM THE LAST RETROSPECTIVE,meeting_query
Could you set up a call with farid about bug triage?,schedule
Add Amit to the meeting please,modify
WHO IS RESPONSIBLE FOR PARTNERSHIP DEAL?,question
SET UP A CALL WITH OSCAR ABOUT API INTEGRATION,schedule
Set up a call with Deepa about database migration please,schedule
WHAT'S THE STATUS OF AI CORE?,question
TL;DR of pricing model discussion please,summarize
Schedule a meeting about pricing model this Thursday at noon please,schedule
"Hey, Draft a recap email about product launch",draft_email
REMOVE ISHA FROM THE INVITE LIST,modify
Could you create an action item for deployment strategy?,task
Could you move the partnership deal meeting to next week?,modify
Change the time of sprint review discussion to 3 PM please,modify
Send a follow-up about pricing model please,email
Please schedule a meeting about performance review next monday at 2 pm,schedule
What was decided about client feedback?,question
Set up a call with Hannah about team standup,schedule
"Hey, Can you summarize the discussion on training session?",question
compose a message about the compliance review decisions,draft_email
I want to remove the training session session from my calendar,cancel
MOVE THE INFRASTRUCTURE UPGRADE MEETING TO NEXT WEEK,modify
Urgently schedule a meeting about client feedback this afternoon at 5 pm,schedule
"Hey, Draft a recap email about vendor contract",draft_email
SCHEDULE A MEETING ABOUT SALES PIPELINE THE DAY AFTER TOMORROW,schedule
Can you compose a message about the team standup decisions,draft_email
Can you move the compliance review meeting to next week,modify
"Hey, Change the time of bug triage discussion to 3 PM",modify
"Hi there, Alice here!",greeting
Urgently schedule a meeting about quarterly goals end of day,schedule
Could you cancel my next meeting?,cancel
Please remind me to check sales pipeline by end of week,task
What did Ethan say in the meeting? please,meeting_query
Could you schedule a meeting about design sprint tomorrow morning?,schedule
CANCEL THE MEETING ABOUT PRICING MODEL,cancel
Urgently schedule a meeting about quarterly goals tomorrow morning,schedule
I want to schedule a meeting about data pipeline next wednesday at 11 am,schedule
SCHEDULE A MEETING ABOUT COMPLIANCE REVIEW END OF DAY,schedule
Can you move the api integration meeting to next week,modify
"Hey, Compose a message about the bug triage decisions",draft_email
Schedule a meeting about bug triage tomorrow at 10 AM please,schedule
Who is responsible for marketing campaign?!,question
Please what was decided about infrastructure upgrade?,question
"Hey, Schedule a meeting about sprint review next Monday at 2 PM",schedule
Could you give me a brief of partnership deal?,summarize
Urgently cancel the meeting about partnership deal,cancel
Please set up a call with xavier about ui redesign,schedule
Draft a message to grace@company.com!,draft_email
compose a message about the ui redesign decisions,draft_email
I want to tl;dr of training session discussion,summarize
schedule a meeting about quarterly goals the day after tomorrow,schedule
Urgently good afternoon,greeting
Urgently schedule a meeting about marketing campaign tomorrow at 10 am,schedule
cancel the meeting about data pipeline,cancel
Assign Elena to review the document!,task
Draft a recap email about compliance review please,draft_email
Can you email rachel the meeting notes,email
Move the UI redesign meeting to next week!,modify
Could you schedule a meeting about user research next sprint?,schedule
Can you set up a call with deepa about pricing model,schedule
Could you send an email to laura about the project update?,email
Can you schedule a meeting about security audit this thursday at noon,schedule
Set up a call with Tina about quarterly goals,schedule
Could you set up a call with leo about data pipeline?,schedule
"Hey, Create an action item for Q3 budget",task
Set a reminder to call Elena,task
SCHEDULE A MEETING ABOUT INFRASTRUCTURE UPGRADE NEXT MONDAY AT 2 PM,schedule
Change the time of project timeline discussion to 3 PM,modify
Could you who is responsible for security audit??,question
schedule a meeting about design sprint friday at 3:30 pm,schedule
"Hey, Enable daily briefing",set_preference
I want to schedule a meeting about data pipeline tomorrow morning,schedule
"Please hey auralis, charlie here",greeting
SCHEDULE A MEETING ABOUT SALES PIPELINE NEXT SPRINT,schedule
schedule a meeting about ui redesign end of day,schedule
"Urgently good morning, grace here",greeting
"Could you what's up, ian here?",greeting
Schedule a meeting about partnership deal next sprint please,schedule
"Can you hey there, george here",greeting
Could you send a follow-up about investor update?,email
"Hey, Set up a call with Deepa about board meeting",schedule
change the time of ui redesign discussion to 3 pm,modify
Please set up a call with kira about feature roadmap,schedule
Add a task to follow up on hiring plan please,task
Can you schedule a meeting about investor update next wednesday at 11 am,schedule
Set up a call with Rachel about API integration!,schedule
SET UP A CALL WITH YARA ABOUT DATABASE MIGRATION,schedule
schedule a meeting about project timeline this afternoon at 5 pm,schedule
Please change department to customer success,set_preference
Urgently set my focus area to finance,set_preference
remove the partnership deal session from my calendar,cancel
Urgently tl;dr of database migration discussion,summarize
Urgently send an email to mike about the project update,email
Could you set up a call with hiro about a/b testing?,schedule
Compose a message about the security audit decisions please,draft_email
I want to set up a call with charlie about client feedback,schedule
Email Victor the meeting notes,email
Please remind me to check compliance review by end of week,task
Schedule a meeting about security audit this afternoon at 5 PM please,schedule
Urgently schedule a meeting about customer onboarding today at 4 pm,schedule
Could you set up a call with george about q3 budget?,schedule
Urgently hi there,greeting
Cancel the meeting about infrastructure upgrade,cancel
SET UP A CALL WITH ZACH ABOUT USER RESEARCH,schedule
Could you move the sales pipeline meeting to next week?,modify
Could you set up a call with alice about deployment strategy?,schedule
I want to schedule a meeting about feature roadmap end of day,schedule
Could you schedule a meeting about deployment strategy friday at 3:30 pm?,schedule
Please good morning,greeting
"Hey, Set a reminder to call Bella",task
Urgently schedule a meeting about quarterly goals next wednesday at 11 am,schedule
Please change the time of deployment strategy discussion to 3 pm,modify
Urgently schedule a meeting about infrastructure upgrade this thursday at noon,schedule
Schedule a meeting about project timeline next Monday at 2 PM!,schedule
"Hi Auralis, Quinn here",greeting
"Can you hey there, nina here",greeting
Send a follow-up about sprint review please,email
Set up a call with Yara about client feedback please,schedule
Set up a call with Oscar about product launch,schedule
Can you cancel the meeting about quarterly goals,cancel
set up a call with elena about compliance review,schedule
Can you create an action item for user research,task
"Hi Auralis, Sam here please",greeting
Can you schedule a meeting about pricing model next monday at 2 pm,schedule
Schedule a meeting about training session tomorrow at 10 AM!,schedule
Urgently what was decided about a/b testing?,question
Greetings please,greeting
Can you schedule a meeting about infrastructure upgrade tomorrow morning,schedule
Urgently schedule a meeting about marketing campaign tomorrow morning,schedule
Please hi auralis,greeting
"Hey there, George here!",greeting
Urgently draft a message to amit@company.com,draft_email
Can you set up a call with tina about customer onboarding,schedule
Can you draft a message to hannah@company.com,draft_email
Could you set up a call with uma about quarterly goals?,schedule
"Hey, What was decided about performance review?",question
"Hey, Draft a message to quinn@company.com",draft_email
set up a call with kevin about investor update,schedule
